ticker,cik,filing_date,open,close,adj_close,yest_open,yest_close,yest_adj_close,curr_mkt_cap
BLGA,1102358,4/14/09,NA,NA,NA,NA,NA,NA,3.3M
BLGA,1102358,4/15/10,0.01,0.01,0.01,0.01,0.01,0.01,3.3M
BLGA,1102358,4/14/11,0.04,0.06,0.06,0.04,0.04,0.04,3.3M
BLGA,1102358,3/30/12,0.02,0.02,0.02,0.01,0.01,0.01,3.3M
BLGA,1102358,4/16/13,0.03,0.03,0.03,0.02,0.02,0.02,3.3M
BLGA,1102358,4/4/14,0.02,0.02,0.02,0.02,0.02,0.02,3.3M
BLGO,880242,4/15/08,1.25,1.5,1.5,1.25,1.25,1.25,36.9M
BLGO,880242,3/31/09,0.48,0.48,0.48,0.48,0.48,0.48,36.9M
BLGO,880242,4/6/10,0.4,0.35,0.35,0.4,0.4,0.4,36.9M
BLGO,880242,4/15/11,0.5,0.5,0.5,0.5,0.5,0.5,36.9M
BLGO,880242,4/6/12,NA,NA,NA,NA,NA,NA,36.9M
BLGO,880242,3/29/13,NA,NA,NA,NA,NA,NA,36.9M
BLGO,880242,4/1/14,0.39,0.39,0.39,0.39,0.39,0.39,36.9M
BLIN,1378590,12/29/09,1.35,1.29,1.29,1.25,1.25,1.25,12.9M
BLIN,1378590,12/29/10,1.52,1.54,1.54,1.46,1.46,1.46,12.9M
BLIN,1378590,12/29/11,0.56,0.65,0.65,0.56,0.56,0.56,12.9M
BLIN,1378590,12/5/12,2.19,1.8,1.8,2.25,2.25,2.25,12.9M
BLIN,1378590,12/20/13,1.09,1.05,1.05,1.08,1.08,1.08,12.9M
BLKB,1280058,3/14/05,NA,NA,NA,NA,NA,NA,2.027B
BLKB,1280058,3/13/06,NA,NA,NA,NA,NA,NA,2.027B
BLKB,1280058,2/28/07,22.84,22.88,19.86,22.89,22.89,19.86,2.027B
BLKB,1280058,2/29/08,24.7,26.14,23.01,24.73,24.73,21.77,2.027B
BLKB,1280058,3/2/09,NA,NA,NA,NA,NA,NA,2.027B
BLKB,1280058,2/26/10,23.55,23.28,21.49,23.46,23.46,21.65,2.027B
BLKB,1280058,3/1/11,26.74,25.97,24.43,26.61,26.61,25.04,2.027B
BLKB,1280058,2/29/12,32.16,31.55,30.1,32.12,32.12,30.64,2.027B
BLKB,1280058,2/27/13,27.63,28.07,27.4,27.74,27.74,27.08,2.027B
BLKB,1280058,2/26/14,32.11,32.15,31.84,32.25,32.25,31.82,2.027B
BLKIA,1051771,5/4/01,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,5/3/02,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,4/23/03,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,4/15/04,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,4/14/05,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,4/13/06,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,4/12/07,NA,NA,NA,NA,NA,NA,1.944B
BLKIA,1051771,4/17/08,28,28,26.92,28,28,26.92,1.944B
BLKIA,1051771,4/15/09,10.65,10.65,10.24,10.65,10.65,10.24,1.944B
BLKIA,1051771,4/14/10,17,17,16.35,17,17,16.35,1.944B
BLKIA,1051771,4/12/11,32,32,31.51,32,32,31.51,1.944B
BLKIA,1051771,4/10/12,35,35,34.46,35,35,34.46,1.944B
BLKIA,1051771,4/17/13,41,41,40.37,41,41,40.37,1.944B
BLKIA,1051771,4/15/14,52.1,52.1,51.3,52.1,52.1,51.3,1.944B
BLL,9389,3/29/94,26,25.25,2.45,25.88,25.88,2.51,9.354B
BLL,9389,4/1/96,NA,NA,NA,NA,NA,NA,9.354B
BLL,9389,3/31/97,NA,NA,NA,NA,NA,NA,9.354B
BLL,9389,3/31/98,32.75,32.75,3.45,32.75,32.75,3.45,9.354B
BLL,9389,3/29/99,NA,NA,NA,NA,NA,NA,9.354B
BLL,9389,3/30/00,31.88,32.62,3.54,31.69,31.69,3.44,9.354B
BLL,9389,3/30/01,44.98,45.87,5.06,45.23,45.23,4.99,9.354B
BLL,9389,3/28/02,47.25,47.22,10.52,47.23,47.23,10.53,9.354B
BLL,9389,3/27/03,55.71,56.2,12.62,55.71,55.71,12.51,9.354B
BLL,9389,3/12/04,65.19,65.87,14.94,65.19,65.19,14.79,9.354B
BLL,9389,2/23/05,43.78,43.67,19.96,43.77,43.77,20,9.354B
BLL,9389,2/22/06,42.68,42.94,19.82,42.35,42.35,19.55,9.354B
BLL,9389,2/22/07,47.26,46.93,21.88,47.28,47.28,22.04,9.354B
BLL,9389,2/25/08,NA,NA,NA,NA,NA,NA,9.354B
BLL,9389,2/25/09,39.64,39.93,18.94,39.96,39.96,18.95,9.354B
BLL,9389,2/25/10,52.2,53.13,25.48,53.02,53.02,25.38,9.354B
BLL,9389,2/28/11,NA,NA,NA,NA,NA,NA,9.354B
BLL,9389,2/22/12,40.17,39.7,38.54,40.24,40.24,39.07,9.354B
BLL,9389,2/22/13,44.27,44.34,43.46,44.06,44.06,43.19,9.354B
BLL,9389,2/24/14,NA,NA,NA,NA,NA,NA,9.354B
BLMT,1522420,3/27/12,11.21,11.2,11.2,11.2,11.2,11.2,155.0M
BLMT,1522420,3/14/13,13.68,13.77,13.77,13.72,13.72,13.72,155.0M
BLMT,1522420,3/14/14,17.82,17.69,17.69,17.98,17.98,17.98,155.0M
BLOX,1223862,9/14/12,22.73,23.25,23.25,22.58,22.58,22.58,1.037B
BLOX,1223862,9/20/13,42.17,40.8,40.8,42,42,42,1.037B
BLOX,1223862,9/25/14,14.39,14.48,14.48,14.17,14.17,14.17,1.037B
BLSP,1419582,12/29/08,NA,NA,NA,NA,NA,NA,5.4M
BLSP,1419582,1/13/10,NA,NA,NA,NA,NA,NA,5.4M
BLSP,1419582,12/28/10,NA,NA,NA,NA,NA,NA,5.4M
BLSP,1419582,1/3/12,NA,NA,NA,NA,NA,NA,5.4M
BLSP,1419582,1/7/13,NA,NA,NA,NA,NA,NA,5.4M
BLSP,1419582,1/13/14,NA,NA,NA,NA,NA,NA,5.4M
BLT,1001606,5/13/96,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,3/3/97,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,2/23/98,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,2/22/99,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,3/2/00,13.62,14.44,14.44,13.75,13.75,13.75,863.8M
BLT,1001606,3/19/01,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,3/11/02,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,3/10/03,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,3/10/04,10.6,10.45,10.45,10.65,10.65,10.65,863.8M
BLT,1001606,3/8/05,17.15,17.09,17.09,17.12,17.12,17.12,863.8M
BLT,1001606,3/10/06,15.33,15.68,15.68,15.33,15.33,15.33,863.8M
BLT,1001606,3/12/07,NA,NA,NA,NA,NA,NA,863.8M
BLT,1001606,3/13/08,11.49,11.51,11.51,11.65,11.65,11.65,863.8M
BLT,1001606,3/11/09,3.95,4.08,4.08,3.94,3.94,3.94,863.8M
BLT,1001606,3/9/10,11.62,11.62,11.62,11.65,11.65,11.65,863.8M
BLT,1001606,3/9/11,16.71,16.04,16.04,15.83,15.83,15.83,863.8M
BLT,1001606,3/13/12,16.82,16.94,16.94,16.72,16.72,16.72,863.8M
BLT,1001606,3/8/13,13.89,14.03,14.03,13.99,13.99,13.99,863.8M
BLT,1001606,4/23/14,11.6,11.45,11.45,11.7,11.7,11.7,863.8M
BLUF,1440172,3/31/09,NA,NA,NA,NA,NA,NA,21K
BLUF,1440172,3/29/10,NA,NA,NA,NA,NA,NA,21K
BLUF,1440172,4/13/11,NA,NA,NA,NA,NA,NA,21K
BLUF,1440172,4/16/12,NA,NA,NA,NA,NA,NA,21K
BLUF,1440172,3/18/13,NA,NA,NA,NA,NA,NA,21K
BLZN,1107749,3/29/01,NA,NA,NA,NA,NA,NA,N/A
BLZN,1107749,3/28/02,NA,NA,NA,NA,NA,NA,N/A
BMBN,804563,3/23/00,9.12,9.12,2.92,9.12,9.12,2.92,64.4M
BMBN,804563,3/22/01,9.25,9,2.88,9.25,9.25,2.96,64.4M
BMBN,804563,3/21/02,10.5,10.6,3.52,10.5,10.5,3.48,64.4M
BMBN,804563,3/25/03,12.75,12.75,4.3,13,13,4.38,64.4M
BMBN,804563,3/22/04,NA,NA,NA,NA,NA,NA,64.4M
BMER,314712,1/9/09,NA,NA,NA,NA,NA,NA,18.3M
BMER,314712,1/12/10,NA,NA,NA,NA,NA,NA,18.3M
BMER,314712,12/29/10,NA,NA,NA,NA,NA,NA,18.3M
BMER,314712,1/12/12,3.91,3.91,3.91,3.91,3.91,3.91,18.3M
BMER,314712,1/15/13,3.01,3.2,3.2,3.45,3.45,3.45,18.3M
BMER,314712,12/30/13,NA,NA,NA,NA,NA,NA,18.3M
BMI,9092,3/27/96,26.88,26.88,2.31,26.88,26.88,2.31,816.7M
BMI,9092,3/31/97,NA,NA,NA,NA,NA,NA,816.7M
BMI,9092,3/21/03,30.9,30.9,6.41,30.66,30.66,6.36,816.7M
BMI,9092,3/5/04,37.75,38,8.13,37.75,37.75,8.08,816.7M
BMI,9092,3/1/05,28.3,28.78,12.57,28.33,28.33,12.37,816.7M
BMI,9092,3/6/06,NA,NA,NA,NA,NA,NA,816.7M
BMI,9092,3/6/07,26.2,27.77,24.87,26.01,26.01,23.29,816.7M
BMI,9092,2/28/08,39.8,39.56,35.81,40,40,36.21,816.7M
BMI,9092,3/4/09,24.64,24.77,22.7,24.1,24.1,22.09,816.7M
BMI,9092,2/23/10,36.05,35.63,32.96,36.01,36.01,33.31,816.7M
BMI,9092,2/28/11,NA,NA,NA,NA,NA,NA,816.7M
BMI,9092,3/8/12,31,30.82,29.56,30.8,30.8,29.55,816.7M
BMI,9092,3/5/13,50.7,51.66,50.38,50.52,50.52,49.27,816.7M
BMI,9092,2/20/14,52.61,52.97,52.24,52.4,52.4,51.67,816.7M
BMIX,1540684,4/8/13,NA,NA,NA,NA,NA,NA,1.5M
BMIX,1540684,4/15/14,0.1,0.1,0.1,0.1,0.1,0.1,1.5M
BMNM,1275477,1/31/05,NA,NA,NA,NA,NA,NA,21.6M
BMNM,1275477,3/10/06,7.85,7.78,47.05,7.78,7.78,47.05,21.6M
BMNM,1275477,3/14/07,4.1,4.62,29.55,4,4,25.58,21.6M
BMNM,1275477,3/14/08,0.27,0.33,2.14,0.27,0.27,1.75,21.6M
BMNM,1275477,3/31/09,0.05,0.05,0.32,0.05,0.05,0.32,21.6M
BMNM,1275477,3/15/10,NA,NA,NA,NA,NA,NA,21.6M
BMNM,1275477,3/24/11,0.95,0.95,0.88,0.9,0.9,0.83,21.6M
BMNM,1275477,3/9/12,0.32,0.34,0.34,0.3,0.3,0.3,21.6M
BMNM,1275477,11/2/12,0.14,0.18,0.18,0.18,0.18,0.18,21.6M
BMNM,1275477,3/20/13,0.3,0.35,0.35,0.39,0.39,0.39,21.6M
BMNM,1275477,3/12/14,0.49,0.49,0.49,0.42,0.42,0.42,21.6M
BMR,1289236,3/31/05,20.45,20.6,12.73,20.45,20.45,12.63,4.259B
BMR,1289236,3/15/06,29.3,29.32,18.74,29.15,29.15,18.64,4.259B
BMR,1289236,2/28/07,28,27.95,18.61,27.79,27.79,18.5,4.259B
BMR,1289236,2/29/08,20.98,21.92,15.34,21.4,21.4,14.97,4.259B
BMR,1289236,2/13/09,10.01,9.81,7.37,10.04,10.04,7.54,4.259B
BMR,1289236,2/12/10,14.79,14.87,12.02,14.39,14.39,11.63,4.259B
BMR,1289236,2/9/11,17.82,17.59,14.74,17.84,17.84,14.95,4.259B
BMR,1289236,2/9/12,19.2,18.82,16.48,19.28,19.28,16.89,4.259B
BMR,1289236,2/6/13,20.15,20.53,18.84,20.24,20.24,18.58,4.259B
BMR,1289236,2/10/14,NA,NA,NA,NA,NA,NA,4.259B
BMRC,1403475,3/14/08,29.25,29.11,25.66,29.25,29.25,25.78,299.7M
BMRC,1403475,3/16/09,NA,NA,NA,NA,NA,NA,299.7M
BMRC,1403475,3/15/10,NA,NA,NA,NA,NA,NA,299.7M
BMRC,1403475,3/11/11,36.51,36.46,34.1,36.52,36.52,34.15,299.7M
BMRC,1403475,3/12/12,NA,NA,NA,NA,NA,NA,299.7M
BMRC,1403475,3/14/13,39.21,39.74,38.54,39.49,39.49,38.3,299.7M
BMRC,1403475,3/17/14,NA,NA,NA,NA,NA,NA,299.7M
BMRN,1048477,3/30/00,27.25,27.12,27.12,31,31,31,13.890B
BMRN,1048477,3/20/01,8.19,8.5,8.5,8.5,8.5,8.5,13.890B
BMRN,1048477,4/1/02,NA,NA,NA,NA,NA,NA,13.890B
BMRN,1048477,3/3/03,NA,NA,NA,NA,NA,NA,13.890B
BMRN,1048477,2/27/04,7.66,7.65,7.65,7.69,7.69,7.69,13.890B
BMRN,1048477,3/16/05,4.55,4.43,4.43,4.44,4.44,4.44,13.890B
BMRN,1048477,3/7/06,12.61,12.3,12.3,12.75,12.75,12.75,13.890B
BMRN,1048477,2/28/07,17.24,17.03,17.03,17.11,17.11,17.11,13.890B
BMRN,1048477,2/28/08,39.3,39.16,39.16,39.67,39.67,39.67,13.890B
BMRN,1048477,2/27/09,12.53,12,12,12.68,12.68,12.68,13.890B
BMRN,1048477,2/26/10,20.05,20,20,20.11,20.11,20.11,13.890B
BMRN,1048477,2/24/11,24.5,24.55,24.55,24.51,24.51,24.51,13.890B
BMRN,1048477,2/22/12,35.75,35.03,35.03,35.26,35.26,35.26,13.890B
BMRN,1048477,2/26/13,55.26,55.92,55.92,55.19,55.19,55.19,13.890B
BMRN,1048477,2/26/14,81.6,82.56,82.56,82.18,82.18,82.18,13.890B
BMSN,1079282,1/14/10,0.09,0.08,0.08,0.09,0.09,0.09,2.7M
BMSN,1079282,5/13/11,0.02,0.02,0.02,0.02,0.02,0.02,2.7M
BMSN,1079282,12/29/11,0,0,0,0,0,0,2.7M
BMSN,1079282,3/6/13,0.01,0.01,0.01,0.01,0.01,0.01,2.7M
BMSN,1079282,1/7/14,0,0,0,0,0,0,2.7M
BMSPF,1160164,10/26/09,NA,NA,NA,NA,NA,NA,9.7M
BMSPF,1160164,12/15/10,0.02,0.02,0.02,0.02,0.02,0.02,9.7M
BMTC,802681,4/1/96,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/25/98,50.75,55.12,9.02,49.25,49.25,8.06,424.0M
BMTC,802681,3/29/99,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/29/00,21.75,21.75,7.44,21.75,21.75,7.44,424.0M
BMTC,802681,3/29/01,24.19,24.12,8.52,24.12,24.12,8.52,424.0M
BMTC,802681,3/29/02,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/26/03,35.15,35.6,13.17,35.26,35.26,13.04,424.0M
BMTC,802681,3/15/04,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/7/05,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/10/06,21.7,21.64,16.99,21.7,21.7,17.03,424.0M
BMTC,802681,3/15/07,23.58,23.55,18.88,23.45,23.45,18.8,424.0M
BMTC,802681,3/13/08,20.76,20.65,16.94,20.47,20.47,16.79,424.0M
BMTC,802681,3/16/09,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/15/10,NA,NA,NA,NA,NA,NA,424.0M
BMTC,802681,3/16/11,18.88,18.6,16.71,18.88,18.88,16.96,424.0M
BMTC,802681,3/15/12,21.35,21.45,19.88,21.35,21.35,19.79,424.0M
BMTC,802681,3/15/13,23.26,23.44,22.39,23.2,23.2,22.16,424.0M
BMTC,802681,3/14/14,27.73,27.74,27.21,27.73,27.73,27.2,424.0M
BMXI,1122993,3/2/09,NA,NA,NA,NA,NA,NA,390K
BMXI,1122993,3/1/10,NA,NA,NA,NA,NA,NA,390K
BNBI,1543272,4/15/13,NA,NA,NA,NA,NA,NA,2.0M
BNBI,1543272,4/11/14,2.69,2.69,2.69,2.69,2.69,2.69,2.0M
BNCL,1378020,3/31/08,NA,NA,NA,NA,NA,NA,897.8M
BNCL,1378020,3/27/09,10.03,9.82,9.82,10.19,10.19,10.19,897.8M
BNCL,1378020,3/15/10,NA,NA,NA,NA,NA,NA,897.8M
BNCL,1378020,3/11/11,8.76,8.76,8.76,8.75,8.75,8.75,897.8M
BNCL,1378020,3/14/12,8.96,8.87,8.87,8.94,8.94,8.94,897.8M
BNCL,1378020,2/27/13,9.46,9.53,9.53,9.47,9.47,9.47,897.8M
BNCL,1378020,3/10/14,NA,NA,NA,NA,NA,NA,897.8M
BNCN,1210227,3/31/05,19,18.4,11.34,19,19,11.71,509.4M
BNCN,1210227,3/31/06,18.95,18.95,14.73,19,19,14.77,509.4M
BNCN,1210227,4/2/07,NA,NA,NA,NA,NA,NA,509.4M
BNCN,1210227,3/17/08,NA,NA,NA,NA,NA,NA,509.4M
BNCN,1210227,3/17/09,6.08,5.85,5.15,5.45,5.45,4.8,509.4M
BNCN,1210227,3/30/10,7.79,7.78,7.06,8.1,8.1,7.35,509.4M
BNCN,1210227,3/15/11,7.85,7.9,7.32,7.88,7.88,7.3,509.4M
BNCN,1210227,3/15/12,7.27,7.27,6.92,7.27,7.27,6.92,509.4M
BNCN,1210227,3/18/13,NA,NA,NA,NA,NA,NA,509.4M
BNCN,1210227,3/13/14,17.58,17.41,17.26,17.57,17.57,17.42,509.4M
BNET,875729,9/29/97,NA,NA,NA,NA,NA,NA,9.5M
BNET,875729,9/28/98,NA,NA,NA,NA,NA,NA,9.5M
BNET,875729,9/23/09,2.5,2.53,2.53,2.5,2.5,2.5,9.5M
BNET,875729,9/21/10,2.47,2.61,2.61,2.29,2.29,2.29,9.5M
BNET,875729,9/21/11,2.87,2.76,2.76,2.5,2.5,2.5,9.5M
BNET,875729,9/25/12,2.1,2.25,2.25,1.95,1.95,1.95,9.5M
BNET,875729,9/20/13,1.36,1.38,1.38,1.35,1.35,1.35,9.5M
BNET,875729,9/26/14,0.7,0.7,0.7,0.7,0.7,0.7,9.5M
BNGOF,1318482,3/31/09,0.09,0.09,0.09,0.09,0.09,0.09,50.9M
BNGOF,1318482,3/31/10,0.18,0.19,0.19,0.18,0.18,0.18,50.9M
BNGOF,1318482,3/22/11,0.07,0.07,0.07,0.07,0.07,0.07,50.9M
BNGOF,1318482,3/30/12,0.33,0.33,0.33,0.33,0.33,0.33,50.9M
BNGOF,1318482,3/29/13,NA,NA,NA,NA,NA,NA,50.9M
BNGOF,1318482,3/25/14,0.41,0.5,0.5,0.5,0.5,0.5,50.9M
BNXR,1212641,1/29/09,0.2,0.17,0.17,0.17,0.17,0.17,305K
BNXR,1212641,1/29/10,0.35,0.28,0.28,0.34,0.34,0.34,305K
BNXR,1212641,2/8/11,0.11,0.11,0.11,0.11,0.11,0.11,305K
BNXR,1212641,2/14/12,0.15,0.15,0.15,0.15,0.15,0.15,305K
BNXR,1212641,1/31/13,0.07,0.07,0.07,0.07,0.07,0.07,305K
BNXR,1212641,1/29/14,0.03,0.04,0.04,0.02,0.02,0.02,305K
BOBE,33769,7/26/94,21.5,21.62,13.96,21.75,21.75,14.04,1.194B
BOBE,33769,7/28/95,19.5,19.5,12.76,19.5,19.5,12.76,1.194B
BOBE,33769,7/25/96,13.5,13.5,9,13.5,13.5,9,1.194B
BOBE,33769,7/26/00,16,16.06,11.63,16.06,16.06,11.63,1.194B
BOBE,33769,7/25/01,18.96,18.83,13.91,18.77,18.77,13.87,1.194B
BOBE,33769,7/23/02,23.48,24.57,18.45,23.67,23.67,17.77,1.194B
BOBE,33769,7/22/03,27.55,27.88,21.31,27.58,27.58,21.08,1.194B
BOBE,33769,7/14/04,27.41,27.37,21.27,27.4,27.4,21.29,1.194B
BOBE,33769,7/13/05,23.07,23.12,18.34,23.08,23.08,18.3,1.194B
BOBE,33769,7/12/06,28.27,27.73,22.4,28.38,28.38,22.92,1.194B
BOBE,33769,6/26/07,35.97,36.48,29.97,35.84,35.84,29.44,1.194B
BOBE,33769,6/24/08,29.61,30.22,25.3,30.01,30.01,25.12,1.194B
BOBE,33769,6/23/09,29.68,28.16,24.31,29.43,29.43,25.41,1.194B
BOBE,33769,6/29/10,25.19,24.57,21.77,25.5,25.5,22.59,1.194B
BOBE,33769,6/28/11,34.3,34.84,31.71,34.27,34.27,31.19,1.194B
BOBE,33769,6/21/12,39.54,38.95,36.49,39.63,39.63,37.13,1.194B
BOBE,33769,6/21/13,46.03,45.69,44,45.97,45.97,44.26,1.194B
BOBE,33769,7/9/14,48.74,47.57,46.96,49.78,49.78,49.14,1.194B
BOBS,914537,4/15/97,2,2,7.6,2.12,2.12,8.08,98.5M
BOBS,914537,4/15/98,3,2.81,10.69,3,3,11.4,98.5M
BOBS,914537,4/1/99,0.62,0.56,2.14,0.56,0.56,2.14,98.5M
BOBS,914537,4/14/00,2.19,2.19,2.08,2.25,2.25,2.14,98.5M
BOBS,914537,4/2/01,NA,NA,NA,NA,NA,NA,98.5M
BOBS,914537,4/16/02,0.35,0.38,0.36,0.35,0.35,0.33,98.5M
BOBS,914537,4/15/03,0.3,0.4,0.38,0.51,0.51,0.48,98.5M
BOBS,914537,4/14/04,0.45,0.45,0.43,0.45,0.45,0.43,98.5M
BOBS,914537,4/15/05,0.58,0.58,0.55,0.58,0.58,0.55,98.5M
BOBS,914537,3/31/06,1.7,1.7,1.62,1.7,1.7,1.62,98.5M
BOBS,914537,4/2/07,NA,NA,NA,NA,NA,NA,98.5M
BOBS,914537,3/31/08,NA,NA,NA,NA,NA,NA,98.5M
BOBS,914537,4/9/09,3,3,2.88,3,3,2.88,98.5M
BOBS,914537,3/31/10,4.55,4.6,4.41,4.6,4.6,4.41,98.5M
BOBS,914537,2/16/11,8.5,8.45,8.45,8.58,8.58,8.58,98.5M
BOBS,914537,4/30/12,NA,NA,NA,NA,NA,NA,98.5M
BOCXW,1092562,3/31/09,NA,NA,NA,NA,NA,NA,N/A
BOCXW,1092562,4/1/10,NA,NA,NA,NA,NA,NA,N/A
BOCXW,1092562,3/31/11,NA,NA,NA,NA,NA,NA,N/A
BOCXW,1092562,3/30/12,NA,NA,NA,NA,NA,NA,N/A
BODY,1379246,3/31/11,22.65,23.23,232.3,22.78,22.78,227.8,2.0M
BODY,1379246,3/15/12,27.2,27.03,270.3,27.3,27.3,273,2.0M
BODY,1379246,3/13/13,8.19,8.29,82.9,8.18,8.18,81.8,2.0M
BODY,1379246,3/27/14,1.05,0.91,9.1,1.05,1.05,10.5,2.0M
BOFI,1299709,9/16/05,9.5,9.42,9.42,9.7,9.7,9.7,1.188B
BOFI,1299709,9/25/06,NA,NA,NA,NA,NA,NA,1.188B
BOFI,1299709,9/27/07,7.25,7.28,7.28,7.25,7.25,7.25,1.188B
BOFI,1299709,9/23/08,6.26,6,6,6.41,6.41,6.41,1.188B
BOFI,1299709,9/25/09,8.06,8.1,8.1,8.15,8.15,8.15,1.188B
BOFI,1299709,9/21/10,12.77,12.46,12.46,12.68,12.68,12.68,1.188B
BOFI,1299709,9/13/11,13.23,13.08,13.08,13.12,13.12,13.12,1.188B
BOFI,1299709,9/12/12,25.75,26.01,26.01,25.68,25.68,25.68,1.188B
BOFI,1299709,9/4/13,64.56,64.65,64.65,64.56,64.56,64.56,1.188B
BOFI,1299709,8/28/14,78.03,77.88,77.88,78.15,78.15,78.15,1.188B
BOGN,908517,3/31/97,NA,NA,NA,NA,NA,NA,734K
BOGN,908517,3/31/98,8,7.94,2.31,8,8,2.33,734K
BOGN,908517,3/31/99,6.5,6.75,1.96,6.44,6.44,1.87,734K
BOGN,908517,3/30/00,11.38,10.5,3.05,11.5,11.5,3.34,734K
BOGN,908517,4/2/01,NA,NA,NA,NA,NA,NA,734K
BOGN,908517,3/28/02,3.15,3.01,0.87,3.01,3.01,0.87,734K
BOGN,908517,3/7/03,3.91,3.91,1.14,3.8,3.8,1.1,734K
BOH,46195,3/29/94,31.25,31.25,7.8,31.38,31.38,7.83,2.607B
BOH,46195,2/28/96,35,35.12,9.39,35.25,35.25,9.42,2.607B
BOH,46195,3/1/99,NA,NA,NA,NA,NA,NA,2.607B
BOH,46195,3/2/00,14.88,15,9.08,14.62,14.62,8.85,2.607B
BOH,46195,2/28/03,31,31.1,20.75,30.97,30.97,20.67,2.607B
BOH,46195,2/27/04,45.82,45.64,31.24,44.96,44.96,30.77,2.607B
BOH,46195,2/28/05,NA,NA,NA,NA,NA,NA,2.607B
BOH,46195,2/28/06,53.8,53.4,38.61,53.95,53.95,39.01,2.607B
BOH,46195,2/22/07,53.83,53.4,39.5,53.87,53.87,39.85,2.607B
BOH,46195,2/25/08,NA,NA,NA,NA,NA,NA,2.607B
BOH,46195,2/25/09,32.35,32.09,25.77,32.82,32.82,25.99,2.607B
BOH,46195,2/22/10,NA,NA,NA,NA,NA,NA,2.607B
BOH,46195,2/23/11,47.5,47.2,40.77,47.45,47.45,40.99,2.607B
BOH,46195,2/28/12,46.47,45.84,41.69,46.45,46.45,42.24,2.607B
BOH,46195,2/26/13,48.15,47.97,45.35,48.2,48.2,45.15,2.607B
BOH,46195,2/25/14,57.33,56.91,55.16,57.3,57.3,55.54,2.607B
BOKF,875357,11/18/96,NA,NA,NA,NA,NA,NA,4.299B
BOKF,875357,3/27/97,29.5,29.5,9.55,29,29,9.39,4.299B
BOKF,875357,3/23/98,NA,NA,NA,NA,NA,NA,4.299B
BOKF,875357,3/22/99,NA,NA,NA,NA,NA,NA,4.299B
BOKF,875357,3/29/00,16.94,16.69,12.04,16.98,16.98,12.25,4.299B
BOKF,875357,3/28/01,24.48,24.5,17.68,24.44,24.44,17.63,4.299B
BOKF,875357,3/27/02,34.1,34.05,25.3,34,34,25.27,4.299B
BOKF,875357,3/26/03,32.35,32.1,24.57,32.35,32.35,24.76,4.299B
BOKF,875357,3/12/04,40.97,40.89,32.24,40.86,40.86,32.21,4.299B
BOKF,875357,3/16/05,41.94,40.86,33.18,41.97,41.97,34.08,4.299B
BOKF,875357,3/15/06,47,46.95,38.47,46.91,46.91,38.43,4.299B
BOKF,875357,3/1/07,50.41,51.81,42.95,50.13,50.13,41.55,4.299B
BOKF,875357,2/29/08,52.46,51.72,43.54,52.73,52.73,44.39,4.299B
BOKF,875357,2/27/09,30.68,30.1,25.85,30.72,30.72,26.39,4.299B
BOKF,875357,2/26/10,46.64,45.98,40.37,46.54,46.54,40.86,4.299B
BOKF,875357,2/28/11,NA,NA,NA,NA,NA,NA,4.299B
BOKF,875357,2/28/12,54.22,53.52,49.05,54.1,54.1,49.59,4.299B
BOKF,875357,2/27/13,58.43,58.82,56.36,58.42,58.42,55.98,4.299B
BOKF,875357,2/26/14,63.47,63.82,62.65,63.31,63.31,62.15,4.299B
BOLB,832818,3/31/97,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/27/98,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,4/15/99,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/30/00,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/28/01,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/28/02,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/27/09,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/31/10,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/31/11,NA,NA,NA,NA,NA,NA,4.2M
BOLB,832818,3/30/12,NA,NA,NA,NA,NA,NA,4.2M
BOLT,354655,9/22/00,5,5.19,2.85,5,5,2.75,N/A
BOLT,354655,9/25/01,4.95,4.75,2.61,4.95,4.95,2.72,N/A
